video_id,personalized?,category,category_id,title,url
qn8yv8J8dO0,Yes,Education,27,🎄 The Grinch Brain Break Party 🎄 Freeze Dance 🎄 Christmas 🎄 Just Dance,https://www.youtube.com/watch?v=qn8yv8J8dO0
v3mTRLpA2Rk,No,Entertainment,24,I Built a SECRET McDonald's in My Room!,https://www.youtube.com/watch?v=v3mTRLpA2Rk
DnPATG8fE3o,No,Education,27,"Guess Minecraft Movie Characters by Their Voice | Minecraft Movie Quiz ~ Steve, Garbage Man",https://www.youtube.com/watch?v=DnPATG8fE3o
GLpkXBG2oc4,Yes,Education,27,Can You Guess Car Parts in 10 Seconds 🚘⚙️ | Ultimate Challenge,https://www.youtube.com/watch?v=GLpkXBG2oc4
eVbmN3ez4SQ,No,People & Blogs,22,Duck song plush,https://www.youtube.com/watch?v=eVbmN3ez4SQ
-IV8cnGU6YM,No,Film & Animation,1,The Duck Song 4,https://www.youtube.com/watch?v=-IV8cnGU6YM
wjsmX-R4Taw,No,Education,27,Guess the Movie by Emoji 🎬🍿 Movie Quiz,https://www.youtube.com/watch?v=wjsmX-R4Taw
s_3qEGBo-FA,Yes,People & Blogs,22,XFactor Try Not to Laugh/Cringe #1,https://www.youtube.com/watch?v=s_3qEGBo-FA
EiodE9sE1jo,No,Entertainment,24,We Tried Making LAVA CHICKEN from Magnets… and WOW! - Magnet Cooking Challenge,https://www.youtube.com/watch?v=EiodE9sE1jo
7jjcAuEYW9M,Yes,Comedy,23,The Duck Song 2,https://www.youtube.com/watch?v=7jjcAuEYW9M
XpHu5od9shg,No,Entertainment,24,Would You Rather? Snacks & Junk Food Edition | Food Quiz,https://www.youtube.com/watch?v=XpHu5od9shg
5OgJvLCwCQ4,No,Entertainment,24,All The Performances | Sing (2016) and Sing 2 (2021) | Family Flicks,https://www.youtube.com/watch?v=5OgJvLCwCQ4
lE9dYGzs3RQ,No,Entertainment,24,Ages 1-25 Compete In EXTREME GYMNASTICS,https://www.youtube.com/watch?v=lE9dYGzs3RQ
2gJSFF_7hOM,Yes,Music,10,"The Christmas Duck Song, by Bryant Oden: Official Lyric Video",https://www.youtube.com/watch?v=2gJSFF_7hOM
6QTgDWiBuOg,No,Entertainment,24,100 Layers of CRAYON vs DUCT TAPE!,https://www.youtube.com/watch?v=6QTgDWiBuOg
7jjcAuEYW9M,No,Comedy,23,The Duck Song 2,https://www.youtube.com/watch?v=7jjcAuEYW9M
8HhzRd9taEU,Yes,People & Blogs,22,ULTIMATE Brain Rot Quiz 2,https://www.youtube.com/watch?v=8HhzRd9taEU
wjsmX-R4Taw,Yes,Education,27,Guess the Movie by Emoji 🎬🍿 Movie Quiz,https://www.youtube.com/watch?v=wjsmX-R4Taw
BWHm5u_lbFs,Yes,People & Blogs,22,"University Challenge S54E34 - Queens, Belfast v Bristol",https://www.youtube.com/watch?v=BWHm5u_lbFs
7jjcAuEYW9M,No,Comedy,23,The Duck Song 2,https://www.youtube.com/watch?v=7jjcAuEYW9M
vDuBWmYBCwE,No,Film & Animation,1,Wicked (2024) 4K - Popular | Movieclips,https://www.youtube.com/watch?v=vDuBWmYBCwE
pbTO0w-fWKE,Yes,Music,10,Hyperdrive Boogie,https://www.youtube.com/watch?v=pbTO0w-fWKE
7jjcAuEYW9M,No,Comedy,23,The Duck Song 2,https://www.youtube.com/watch?v=7jjcAuEYW9M
I-sH53vXP2A,Yes,Entertainment,24,"""Fallen Kingdom"" - A Minecraft Parody of Coldplay's Viva la Vida (Music Video)",https://www.youtube.com/watch?v=I-sH53vXP2A
tQlzkpxRskY,No,Entertainment,24,I Built 50 SECRET Rooms You'd Never Find!,https://www.youtube.com/watch?v=tQlzkpxRskY
OQaLic5SE_I,No,Comedy,23,Mr. Garvey Is Your Substitute Teacher - Key & Peele,https://www.youtube.com/watch?v=OQaLic5SE_I
wjsmX-R4Taw,No,Education,27,Guess the Movie by Emoji 🎬🍿 Movie Quiz,https://www.youtube.com/watch?v=wjsmX-R4Taw
YRcvta0_3T0,Yes,Gaming,20,Can You Guess The Best NBA Lineups This Century?,https://www.youtube.com/watch?v=YRcvta0_3T0
7jjcAuEYW9M,Yes,Comedy,23,The Duck Song 2,https://www.youtube.com/watch?v=7jjcAuEYW9M
-IV8cnGU6YM,Yes,Film & Animation,1,The Duck Song 4,https://www.youtube.com/watch?v=-IV8cnGU6YM
8HhzRd9taEU,Yes,People & Blogs,22,ULTIMATE Brain Rot Quiz 2,https://www.youtube.com/watch?v=8HhzRd9taEU
Tn7g2cn7iBo,Yes,Comedy,23,New Barista Training - SNL,https://www.youtube.com/watch?v=Tn7g2cn7iBo
4fezP875xOQ,Yes,Music,10,"4 Hours Chopin for Studying, Concentration & Relaxation",https://www.youtube.com/watch?v=4fezP875xOQ
1oQfagXfBqE,Yes,Entertainment,24,Honey Bear - Duck Song Spin-Off,https://www.youtube.com/watch?v=1oQfagXfBqE
7jjcAuEYW9M,Yes,Comedy,23,The Duck Song 2,https://www.youtube.com/watch?v=7jjcAuEYW9M
eMLiBHOGEa8,Yes,Gaming,20,The Insane Top Varus Builds of KR Challenger,https://www.youtube.com/watch?v=eMLiBHOGEa8
THh4fT0O7IY,Yes,Music,10,"Upbeat Lofi - Deep Focus & Energy for Work [R&B, Neo Soul, Lofi Hiphop]",https://www.youtube.com/watch?v=THh4fT0O7IY
6Y3YPDXlPAo,Yes,Entertainment,24,Avoid Saying The Same Thing As Me 🤔 MEGA CHALLENGE 📢,https://www.youtube.com/watch?v=6Y3YPDXlPAo
aKrSBz3ez5A,Yes,Education,27,Guess the Fast Food Restaurant by Emoji? 🍔 Monkey Quiz,https://www.youtube.com/watch?v=aKrSBz3ez5A
-IV8cnGU6YM,Yes,Film & Animation,1,The Duck Song 4,https://www.youtube.com/watch?v=-IV8cnGU6YM
jzk2E4UXFFs,Yes,Music,10,The Christmas Duck Song,https://www.youtube.com/watch?v=jzk2E4UXFFs
X-yJhGcS7U4,Yes,Music,10,Instrumental Pop Music for the Classroom | 2 Hours of Clean Pop Covers for Studying,https://www.youtube.com/watch?v=X-yJhGcS7U4
-VzL_v9vp4A,No,Entertainment,24,The Duck Song 1 HOUR,https://www.youtube.com/watch?v=-VzL_v9vp4A
pVhTmxncA20,Yes,Music,10,"Oran ""Juice"" Jones : Do You Know What Happened to Him? Here's the Untold Story!",https://www.youtube.com/watch?v=pVhTmxncA20
h_D3VFfhvs4,No,Music,10,Michael Jackson - Smooth Criminal (Official Video),https://www.youtube.com/watch?v=h_D3VFfhvs4
7jjcAuEYW9M,No,Comedy,23,The Duck Song 2,https://www.youtube.com/watch?v=7jjcAuEYW9M
5AfQeemKy_w,No,Film & Animation,1,Let It Go But It's Donald Duck,https://www.youtube.com/watch?v=5AfQeemKy_w
CsGYh8AacgY,Yes,Film & Animation,1,Charlie the Unicorn,https://www.youtube.com/watch?v=CsGYh8AacgY
X-yJhGcS7U4,No,Music,10,Instrumental Pop Music for the Classroom | 2 Hours of Clean Pop Covers for Studying,https://www.youtube.com/watch?v=X-yJhGcS7U4
hrlkwneD4dA,Yes,News & Politics,25,"Jordan Peterson on wokeism in public life, cultural Christianity and the trans debate",https://www.youtube.com/watch?v=hrlkwneD4dA
7jjcAuEYW9M,Yes,Comedy,23,The Duck Song 2,https://www.youtube.com/watch?v=7jjcAuEYW9M
7jjcAuEYW9M,No,Comedy,23,The Duck Song 2,https://www.youtube.com/watch?v=7jjcAuEYW9M
jWQx2f-CErU,Yes,Music,10,aespa 에스파 'Whiplash' MV,https://www.youtube.com/watch?v=jWQx2f-CErU
_lK4cX5xGiQ,No,Music,10,Tenacious D - Tribute (Official Video),https://www.youtube.com/watch?v=_lK4cX5xGiQ
aKrSBz3ez5A,No,Education,27,Guess the Fast Food Restaurant by Emoji? 🍔 Monkey Quiz,https://www.youtube.com/watch?v=aKrSBz3ez5A
brnafxH_0E8,Yes,Entertainment,24,Pomodoro Timer 3x30 (1.5hr) | ADHD | Let's get focused! | Lofi + train ambience ♡,https://www.youtube.com/watch?v=brnafxH_0E8
_6HzoUcx3eo,No,Education,27,Old MacDonald Had A Farm | Nursery Rhymes | Super Simple Songs,https://www.youtube.com/watch?v=_6HzoUcx3eo
ARCb-UcNm1s,Yes,Music,10,Tropical Bossa Jazz ~ Beautiful Brazilian Jazz Music For a Positive Vibe ~ January Jazz Music,https://www.youtube.com/watch?v=ARCb-UcNm1s
6VioGkfe7Ys,No,Film & Animation,1,Gingerbread Man & Pinocchio - Fairy Tales For Kids,https://www.youtube.com/watch?v=6VioGkfe7Ys
AMppfY8aF6M,No,Film & Animation,1,"Bluey Seasons 1, 2, and 3 FULL EPISODES 💙 | Unicorse, Faceytalk, Pass the Parcel, and More! | Bluey",https://www.youtube.com/watch?v=AMppfY8aF6M
03srS0cPpJ0,No,Entertainment,24,"Best Pancake Art Wins $1,000!",https://www.youtube.com/watch?v=03srS0cPpJ0
X-yJhGcS7U4,Yes,Music,10,Instrumental Pop Music for the Classroom | 2 Hours of Clean Pop Covers for Studying,https://www.youtube.com/watch?v=X-yJhGcS7U4
90ZsqXS8ZTs,No,Entertainment,24,I Chained Myself to my Friends for 24 Hours! *bad idea*,https://www.youtube.com/watch?v=90ZsqXS8ZTs
UcxByX6rh24,Yes,Entertainment,24,50 People Show Us Their States' Accents | Culturally Speaking | Condé Nast Traveler,https://www.youtube.com/watch?v=UcxByX6rh24
lcjdwSY2AzM,Yes,Education,27,The Biggest Misconception in Physics,https://www.youtube.com/watch?v=lcjdwSY2AzM
7jjcAuEYW9M,No,Comedy,23,The Duck Song 2,https://www.youtube.com/watch?v=7jjcAuEYW9M
yea4e3b0Dak,Yes,Music,10,How's Your Mood? Uplifting Lofi Music for a Better Day - Music To Make Your Day Better,https://www.youtube.com/watch?v=yea4e3b0Dak
THXy7orjLO4,Yes,Education,27,Akademi presents APOTHEOSIS: Indian classical dance at the British Museum,https://www.youtube.com/watch?v=THXy7orjLO4
3fg9g78qtDA,Yes,Entertainment,24,Who Makes The Best Breakfast Bowl?,https://www.youtube.com/watch?v=3fg9g78qtDA
THh4fT0O7IY,No,Music,10,"Upbeat Lofi - Deep Focus & Energy for Work [R&B, Neo Soul, Lofi Hiphop]",https://www.youtube.com/watch?v=THh4fT0O7IY
-VzL_v9vp4A,No,Entertainment,24,The Duck Song 1 HOUR,https://www.youtube.com/watch?v=-VzL_v9vp4A
aKrSBz3ez5A,No,Education,27,Guess the Fast Food Restaurant by Emoji? 🍔 Monkey Quiz,https://www.youtube.com/watch?v=aKrSBz3ez5A
N2HQaQJsyQ4,No,Music,10,Disney Lofi Songs [chill playlist] 🎀 2h chill hiphop beats to study/work to,https://www.youtube.com/watch?v=N2HQaQJsyQ4
k65aYZRpK3Q,Yes,Entertainment,24,GUESS THE ANIME BY ITS LOCATIONS ⛩️ [ Hard - Super Easy ] ⛩️ | ROSHI SAMA,https://www.youtube.com/watch?v=k65aYZRpK3Q
IJNR2EpS0jw,No,Music,10,Dumb Ways to Die,https://www.youtube.com/watch?v=IJNR2EpS0jw
7jjcAuEYW9M,Yes,Comedy,23,The Duck Song 2,https://www.youtube.com/watch?v=7jjcAuEYW9M
oC2o2-Nteyw,Yes,People & Blogs,22,i Survived the World's STRICTEST Babysitter,https://www.youtube.com/watch?v=oC2o2-Nteyw
lBE-EzFh9nk,Yes,Music,10,"Jellyfish Aquarium • Healing of Insomnia, Stress, Anxiety and Depression • MELATONIN RELEASE",https://www.youtube.com/watch?v=lBE-EzFh9nk
THh4fT0O7IY,No,Music,10,"Upbeat Lofi - Deep Focus & Energy for Work [R&B, Neo Soul, Lofi Hiphop]",https://www.youtube.com/watch?v=THh4fT0O7IY
39ColarOWKo,Yes,Entertainment,24,Funniest Animal Videos Ever (Part 1),https://www.youtube.com/watch?v=39ColarOWKo
N2HQaQJsyQ4,No,Music,10,Disney Lofi Songs [chill playlist] 🎀 2h chill hiphop beats to study/work to,https://www.youtube.com/watch?v=N2HQaQJsyQ4
-GSnmRZlgc4,Yes,Film & Animation,1,Pete the Cat I Love My White Shoes | Animated Book | Read aloud,https://www.youtube.com/watch?v=-GSnmRZlgc4
7jjcAuEYW9M,No,Comedy,23,The Duck Song 2,https://www.youtube.com/watch?v=7jjcAuEYW9M
I-ZJS4ENAOo,Yes,Entertainment,24,Steve’s Lava Chicken Song but it gets faster! 😂🐔🔥,https://www.youtube.com/watch?v=I-ZJS4ENAOo
THh4fT0O7IY,Yes,Music,10,"Upbeat Lofi - Deep Focus & Energy for Work [R&B, Neo Soul, Lofi Hiphop]",https://www.youtube.com/watch?v=THh4fT0O7IY
0wB7iuER2Z0,Yes,Music,10,Lofi Chill Sunset 🌅 Relaxing Beats with Capybara & Turtle ☕,https://www.youtube.com/watch?v=0wB7iuER2Z0
qn8yv8J8dO0,No,Education,27,🎄 The Grinch Brain Break Party 🎄 Freeze Dance 🎄 Christmas 🎄 Just Dance,https://www.youtube.com/watch?v=qn8yv8J8dO0
OQaLic5SE_I,No,Comedy,23,Mr. Garvey Is Your Substitute Teacher - Key & Peele,https://www.youtube.com/watch?v=OQaLic5SE_I
_-Dkf7vdP5A,Yes,Comedy,23,The Minecraft Movie but it's Ruined by AI,https://www.youtube.com/watch?v=_-Dkf7vdP5A
mzABW42AIhM,No,Entertainment,24,"Hakuna Matata (No Worries) - Simba,Timon, Pumbaa [Hakuna Matata SCENE ] /// The Lion King (1994)",https://www.youtube.com/watch?v=mzABW42AIhM
X-yJhGcS7U4,No,Music,10,Instrumental Pop Music for the Classroom | 2 Hours of Clean Pop Covers for Studying,https://www.youtube.com/watch?v=X-yJhGcS7U4
K00wWB-Gcnw,Yes,Sports,17,"F1 Post Post-Race Press Conference Saudi Arabian Grand Prix 2025 | Piastri, Verstappen, Leclerc",https://www.youtube.com/watch?v=K00wWB-Gcnw
nJr_8l0AEWE,Yes,Music,10,Taylor Swift - All Too Well (10 Minute Version) (Live on Saturday Night Live),https://www.youtube.com/watch?v=nJr_8l0AEWE
FnXLjHtfAIU,Yes,Comedy,23,Trump Easter 2025 Cold Open - SNL,https://www.youtube.com/watch?v=FnXLjHtfAIU
XG1wg3ELG9w,No,Entertainment,24,My Daughter Survives TEN BROTHERS,https://www.youtube.com/watch?v=XG1wg3ELG9w
lE9dYGzs3RQ,No,Entertainment,24,Ages 1-25 Compete In EXTREME GYMNASTICS,https://www.youtube.com/watch?v=lE9dYGzs3RQ
CsGYh8AacgY,Yes,Film & Animation,1,Charlie the Unicorn,https://www.youtube.com/watch?v=CsGYh8AacgY
YjLV08ozYG0,Yes,Film & Animation,1,"VSA@VCU Presents our 46th Annual Culture Show, Timeless Ties",https://www.youtube.com/watch?v=YjLV08ozYG0
HDCfV4s__Pg,No,People & Blogs,22,Guardians Of the Galaxy 💥 (Awesome Mix) volume 1 & 2,https://www.youtube.com/watch?v=HDCfV4s__Pg
8HhzRd9taEU,Yes,People & Blogs,22,ULTIMATE Brain Rot Quiz 2,https://www.youtube.com/watch?v=8HhzRd9taEU
qn8yv8J8dO0,No,Education,27,🎄 The Grinch Brain Break Party 🎄 Freeze Dance 🎄 Christmas 🎄 Just Dance,https://www.youtube.com/watch?v=qn8yv8J8dO0
AMppfY8aF6M,No,Film & Animation,1,"Bluey Seasons 1, 2, and 3 FULL EPISODES 💙 | Unicorse, Faceytalk, Pass the Parcel, and More! | Bluey",https://www.youtube.com/watch?v=AMppfY8aF6M
OQaLic5SE_I,Yes,Comedy,23,Mr. Garvey Is Your Substitute Teacher - Key & Peele,https://www.youtube.com/watch?v=OQaLic5SE_I
V1bFr2SWP1I,No,Music,10,"OFFICIAL Somewhere over the Rainbow - Israel ""IZ"" Kamakawiwoʻole",https://www.youtube.com/watch?v=V1bFr2SWP1I
JgiklwKnHhg,No,Entertainment,24,Would You Rather...? Hardest Choices Ever! 😱,https://www.youtube.com/watch?v=JgiklwKnHhg
w5SRH6Ac1LI,Yes,Film & Animation,1,'A Lovely Night' Scene | La La Land,https://www.youtube.com/watch?v=w5SRH6Ac1LI
6Y3YPDXlPAo,No,Entertainment,24,Avoid Saying The Same Thing As Me 🤔 MEGA CHALLENGE 📢,https://www.youtube.com/watch?v=6Y3YPDXlPAo
0Losyoi_t84,No,Education,27,Ducks! Ducks! Ducks! 🦆 | Quacky Kids Songs | Super Simple Songs,https://www.youtube.com/watch?v=0Losyoi_t84
RCsW1snWed8,Yes,Science & Technology,28,Peter Thiel on Trump’s Trade and Tariff Policy,https://www.youtube.com/watch?v=RCsW1snWed8
7jjcAuEYW9M,Yes,Comedy,23,The Duck Song 2,https://www.youtube.com/watch?v=7jjcAuEYW9M
9VH8lvZ-Z1g,No,Comedy,23,The Crayon Song Gets Ruined - Studio C,https://www.youtube.com/watch?v=9VH8lvZ-Z1g
i9sR_T76H34,No,Music,10,"FALL INTO SLEEP INSTANTLY ★︎ Healing of Stress, Anxiety and Depressive States ★︎ INSOMNIA RELIEF",https://www.youtube.com/watch?v=i9sR_T76H34
fjR0uUKZCpY,Yes,Film & Animation,1,ITS RAINING TACOS! (Roblox Music Video),https://www.youtube.com/watch?v=fjR0uUKZCpY
LBDCQfju1cY,No,Music,10,Stray Cats' Jazz Night,https://www.youtube.com/watch?v=LBDCQfju1cY
Er4oqBGuhkw,Yes,Music,10,"Gentle music, calms the nervous system and pleases soul- Healing music for heart & blood vessels #39",https://www.youtube.com/watch?v=Er4oqBGuhkw
6iEyczP0qyQ,Yes,Entertainment,24,The Duck Song IRL,https://www.youtube.com/watch?v=6iEyczP0qyQ
vC6okzIKQvg,Yes,Education,27,The Monarchs Song 🎶 | Horrible Histories,https://www.youtube.com/watch?v=vC6okzIKQvg
6VioGkfe7Ys,No,Film & Animation,1,Gingerbread Man & Pinocchio - Fairy Tales For Kids,https://www.youtube.com/watch?v=6VioGkfe7Ys
6VioGkfe7Ys,No,Film & Animation,1,Gingerbread Man & Pinocchio - Fairy Tales For Kids,https://www.youtube.com/watch?v=6VioGkfe7Ys
V1bFr2SWP1I,Yes,Music,10,"OFFICIAL Somewhere over the Rainbow - Israel ""IZ"" Kamakawiwoʻole",https://www.youtube.com/watch?v=V1bFr2SWP1I
6Y3YPDXlPAo,No,Entertainment,24,Avoid Saying The Same Thing As Me 🤔 MEGA CHALLENGE 📢,https://www.youtube.com/watch?v=6Y3YPDXlPAo
OQaLic5SE_I,No,Comedy,23,Mr. Garvey Is Your Substitute Teacher - Key & Peele,https://www.youtube.com/watch?v=OQaLic5SE_I
5puziyf8nSo,Yes,Film & Animation,1,240 MINUTES of SpongeBob’s Funniest Scenes 😂 | @SpongeBobOfficial,https://www.youtube.com/watch?v=5puziyf8nSo
gwjWE7_Dm3A,Yes,Entertainment,24,PASTOR ADRIAN RODRIGUEZ Y MARCOS ARRECIAN CONTRA LOS MUNDANOS EN SEMANA SANTA,https://www.youtube.com/watch?v=gwjWE7_Dm3A
lE9dYGzs3RQ,Yes,Entertainment,24,Ages 1-25 Compete In EXTREME GYMNASTICS,https://www.youtube.com/watch?v=lE9dYGzs3RQ
wI00QO2A2j4,Yes,Music,10,matcha.,https://www.youtube.com/watch?v=wI00QO2A2j4
-GSnmRZlgc4,No,Film & Animation,1,Pete the Cat I Love My White Shoes | Animated Book | Read aloud,https://www.youtube.com/watch?v=-GSnmRZlgc4
7jjcAuEYW9M,Yes,Comedy,23,The Duck Song 2,https://www.youtube.com/watch?v=7jjcAuEYW9M
-GSnmRZlgc4,No,Film & Animation,1,Pete the Cat I Love My White Shoes | Animated Book | Read aloud,https://www.youtube.com/watch?v=-GSnmRZlgc4
03srS0cPpJ0,No,Entertainment,24,"Best Pancake Art Wins $1,000!",https://www.youtube.com/watch?v=03srS0cPpJ0
OQaLic5SE_I,No,Comedy,23,Mr. Garvey Is Your Substitute Teacher - Key & Peele,https://www.youtube.com/watch?v=OQaLic5SE_I
wjsmX-R4Taw,No,Education,27,Guess the Movie by Emoji 🎬🍿 Movie Quiz,https://www.youtube.com/watch?v=wjsmX-R4Taw
aKrSBz3ez5A,No,Education,27,Guess the Fast Food Restaurant by Emoji? 🍔 Monkey Quiz,https://www.youtube.com/watch?v=aKrSBz3ez5A
qBUSheLQ5e0,No,Music,10,"Italian Cafe Ambience with Relaxing Jazz Piano for Study, Work ☕ Unwind with Elegant Bossa Nova",https://www.youtube.com/watch?v=qBUSheLQ5e0
-ryBqgkOw4U,Yes,Comedy,23,New Parents - SNL,https://www.youtube.com/watch?v=-ryBqgkOw4U
DnPATG8fE3o,Yes,Education,27,"Guess Minecraft Movie Characters by Their Voice | Minecraft Movie Quiz ~ Steve, Garbage Man",https://www.youtube.com/watch?v=DnPATG8fE3o
YppEl8OUICA,Yes,Entertainment,24,The Making of Vogue’s Met Gala Issue | Vogue,https://www.youtube.com/watch?v=YppEl8OUICA
IfhMILe8C84,Yes,Comedy,23,Prank interview with Elijah Wood,https://www.youtube.com/watch?v=IfhMILe8C84
gtLpGOpV6_U,Yes,Film & Animation,1,The Duck Song Official Plushie©,https://www.youtube.com/watch?v=gtLpGOpV6_U
wjsmX-R4Taw,No,Education,27,Guess the Movie by Emoji 🎬🍿 Movie Quiz,https://www.youtube.com/watch?v=wjsmX-R4Taw
tquErGz0f-o,No,People & Blogs,22,World's Best Magic Tricks You MUST SEE...,https://www.youtube.com/watch?v=tquErGz0f-o
6VioGkfe7Ys,No,Film & Animation,1,Gingerbread Man & Pinocchio - Fairy Tales For Kids,https://www.youtube.com/watch?v=6VioGkfe7Ys
vDuBWmYBCwE,No,Film & Animation,1,Wicked (2024) 4K - Popular | Movieclips,https://www.youtube.com/watch?v=vDuBWmYBCwE
0FEVmjeS6XM,Yes,Music,10,50 DISNEY Songs in Jazz ☕ BGM Music for Studying/Working,https://www.youtube.com/watch?v=0FEVmjeS6XM
7jjcAuEYW9M,No,Comedy,23,The Duck Song 2,https://www.youtube.com/watch?v=7jjcAuEYW9M
IJNR2EpS0jw,No,Music,10,Dumb Ways to Die,https://www.youtube.com/watch?v=IJNR2EpS0jw
uMuJxd2Gpxo,Yes,Film & Animation,1,The Sid Shuffle - Ice Age: Continental Drift,https://www.youtube.com/watch?v=uMuJxd2Gpxo
bMGoMu-CxMY,No,Comedy,23,How NOT To Order At An Indian Restaurant! - Trevor Noah (From 'I Wish You Would' on Netflix),https://www.youtube.com/watch?v=bMGoMu-CxMY
HK2QdT85a7k,No,Entertainment,24,My Daughter Survives WORLD'S TINIEST BEDROOM,https://www.youtube.com/watch?v=HK2QdT85a7k
Hluf-1XUb2k,Yes,News & Politics,25,Savannah Bananas pack stadiums with their zany twist on baseball | 60 Minutes,https://www.youtube.com/watch?v=Hluf-1XUb2k
H94ntp93SGY,No,Music,10,"Forest Cafe Jazz Music | Morning Tranquill Jazz with Nature Therapy for Stress Relief, Study & Work",https://www.youtube.com/watch?v=H94ntp93SGY
qn8yv8J8dO0,No,Education,27,🎄 The Grinch Brain Break Party 🎄 Freeze Dance 🎄 Christmas 🎄 Just Dance,https://www.youtube.com/watch?v=qn8yv8J8dO0
XkgMaS5gbaA,Yes,Entertainment,24,THE ROSES | Official Trailer | Searchlight Pictures,https://www.youtube.com/watch?v=XkgMaS5gbaA
nHaiBLeLXjw,Yes,Education,27,The Infomercial Scammer Who Wanted You to Buy Debt | Russ Dalbey | History in the Dark,https://www.youtube.com/watch?v=nHaiBLeLXjw
03srS0cPpJ0,No,Entertainment,24,"Best Pancake Art Wins $1,000!",https://www.youtube.com/watch?v=03srS0cPpJ0
Tx1XIm6q4r4,Yes,Comedy,23,Potter Puppet Pals: The Mysterious Ticking Noise,https://www.youtube.com/watch?v=Tx1XIm6q4r4
lE9dYGzs3RQ,No,Entertainment,24,Ages 1-25 Compete In EXTREME GYMNASTICS,https://www.youtube.com/watch?v=lE9dYGzs3RQ
oC2o2-Nteyw,No,People & Blogs,22,i Survived the World's STRICTEST Babysitter,https://www.youtube.com/watch?v=oC2o2-Nteyw
OQaLic5SE_I,Yes,Comedy,23,Mr. Garvey Is Your Substitute Teacher - Key & Peele,https://www.youtube.com/watch?v=OQaLic5SE_I
wjsmX-R4Taw,No,Education,27,Guess the Movie by Emoji 🎬🍿 Movie Quiz,https://www.youtube.com/watch?v=wjsmX-R4Taw
5OgJvLCwCQ4,No,Entertainment,24,All The Performances | Sing (2016) and Sing 2 (2021) | Family Flicks,https://www.youtube.com/watch?v=5OgJvLCwCQ4
7jjcAuEYW9M,No,Comedy,23,The Duck Song 2,https://www.youtube.com/watch?v=7jjcAuEYW9M
s_3qEGBo-FA,Yes,People & Blogs,22,XFactor Try Not to Laugh/Cringe #1,https://www.youtube.com/watch?v=s_3qEGBo-FA
gGzTHtBdHV8,Yes,Sports,17,Shelly-Ann Fraser-Pryce THROWS DOWN In Dominant 100 Meter Dash! || 2025 Velocity 17 - Jamaica,https://www.youtube.com/watch?v=gGzTHtBdHV8
6VioGkfe7Ys,No,Film & Animation,1,Gingerbread Man & Pinocchio - Fairy Tales For Kids,https://www.youtube.com/watch?v=6VioGkfe7Ys
1EftZvRGquA,Yes,Entertainment,24,Inside Lenny Kravitz’s Regal Paris Home | Open Door | Architectural Digest,https://www.youtube.com/watch?v=1EftZvRGquA
7jjcAuEYW9M,Yes,Comedy,23,The Duck Song 2,https://www.youtube.com/watch?v=7jjcAuEYW9M
8HhzRd9taEU,Yes,People & Blogs,22,ULTIMATE Brain Rot Quiz 2,https://www.youtube.com/watch?v=8HhzRd9taEU
uT2aO0SD2C0,Yes,Entertainment,24,"Joshua Henry, Nichelle Lewis, More Sing the Songs of ""Ragtime"" at New York City Center",https://www.youtube.com/watch?v=uT2aO0SD2C0
dQw4w9WgXcQ,No,Music,10,Rick Astley - Never Gonna Give You Up (Official Music Video),https://www.youtube.com/watch?v=dQw4w9WgXcQ
I-sH53vXP2A,No,Entertainment,24,"""Fallen Kingdom"" - A Minecraft Parody of Coldplay's Viva la Vida (Music Video)",https://www.youtube.com/watch?v=I-sH53vXP2A
0AT_ufZCQng,No,Music,10,"🐣 Spring Lofi Vibes in Cozy Sunny Forest | Chill Beats for Study, Work & Relax w/ Cute Chick & Eggs",https://www.youtube.com/watch?v=0AT_ufZCQng
oArkv9osIx4,No,People & Blogs,22,PEPPA PIG TRY NOT TO LAUGH,https://www.youtube.com/watch?v=oArkv9osIx4
OQaLic5SE_I,Yes,Comedy,23,Mr. Garvey Is Your Substitute Teacher - Key & Peele,https://www.youtube.com/watch?v=OQaLic5SE_I
OQaLic5SE_I,No,Comedy,23,Mr. Garvey Is Your Substitute Teacher - Key & Peele,https://www.youtube.com/watch?v=OQaLic5SE_I
6Y3YPDXlPAo,Yes,Entertainment,24,Avoid Saying The Same Thing As Me 🤔 MEGA CHALLENGE 📢,https://www.youtube.com/watch?v=6Y3YPDXlPAo
8HhzRd9taEU,Yes,People & Blogs,22,ULTIMATE Brain Rot Quiz 2,https://www.youtube.com/watch?v=8HhzRd9taEU
zWwrzfsUJVg,Yes,Music,10,don't overthink it ~ just do it,https://www.youtube.com/watch?v=zWwrzfsUJVg
oC2o2-Nteyw,No,People & Blogs,22,i Survived the World's STRICTEST Babysitter,https://www.youtube.com/watch?v=oC2o2-Nteyw
LACbVhgtx9I,No,Comedy,23,THE MUFFIN SONG (asdfmovie feat. Schmoyoho),https://www.youtube.com/watch?v=LACbVhgtx9I
9tvKby6YNJQ,No,Travel & Events,19,Our Dog got Married and had PUPPIES! THE MOVIE *Emotional*,https://www.youtube.com/watch?v=9tvKby6YNJQ
Y8n1F_vsFzc,Yes,Entertainment,24,SMASH or PASS 110 OPTIONS!! | Male TV Characters Edition 2025 | QUIZ WAVEZ,https://www.youtube.com/watch?v=Y8n1F_vsFzc
Tx1XIm6q4r4,Yes,Comedy,23,Potter Puppet Pals: The Mysterious Ticking Noise,https://www.youtube.com/watch?v=Tx1XIm6q4r4
